# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-09-25 19:37:02 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05567500 MACKINAW RIVER NEAR CONGERVILLE, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05567500
#            TS   parameter     Description
#         50673       00060     Discharge, cubic feet per second
#         50674       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	50673_00060	50673_00060_cd	50674_00065	50674_00065_cd
USGS	05567500	2017-09-06 11:30	CST	36.6	P	0.87	P
USGS	05567500	2017-09-06 11:45	CST	36.6	P	0.87	P
USGS	05567500	2017-09-06 12:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 12:15	CST	36.6	P	0.87	P
USGS	05567500	2017-09-06 12:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 12:45	CST	36.6	P	0.87	P
USGS	05567500	2017-09-06 13:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 13:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 13:30	CST	30.6	P	0.82	P
USGS	05567500	2017-09-06 13:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-06 14:00	CST	36.6	P	0.87	P
USGS	05567500	2017-09-06 14:15	CST	36.6	P	0.87	P
USGS	05567500	2017-09-06 14:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 14:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 15:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 15:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 15:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-06 15:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 16:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 16:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 16:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 16:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 17:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 17:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 17:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 17:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 18:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 18:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 18:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 18:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 19:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 19:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 19:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 19:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 20:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 20:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 20:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 20:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 21:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 21:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 21:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 21:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 22:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 22:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 22:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-06 22:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-06 23:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 23:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-06 23:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-06 23:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 00:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 00:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 00:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 00:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 01:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 01:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 01:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 01:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 02:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 02:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 02:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 02:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 03:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 03:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 03:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 03:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 04:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 04:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 04:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 04:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 05:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 05:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 05:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 05:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 06:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 06:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 06:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 06:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 07:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 07:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 07:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 07:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 08:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 08:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 08:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 08:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 09:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 09:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 09:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 09:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 10:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 10:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 10:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 10:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 11:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 11:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 11:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 11:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 12:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 12:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 12:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 12:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 13:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 13:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 13:30	CST	36.6	P	0.87	P
USGS	05567500	2017-09-07 13:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 14:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 14:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 14:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 14:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 15:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 15:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 15:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 15:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 16:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 16:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 16:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 16:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 17:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 17:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 17:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 17:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 18:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 18:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 18:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 18:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 19:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 19:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 19:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 19:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 20:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 20:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 20:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 20:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-07 21:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 21:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 21:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 21:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 22:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 22:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 22:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 22:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 23:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 23:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 23:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-07 23:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-08 00:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 00:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 00:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 00:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 01:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 01:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 01:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 01:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 02:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 02:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 02:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 02:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 03:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 03:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 03:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 03:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 04:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 04:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 04:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-08 04:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 05:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 05:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-08 05:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 05:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-08 06:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 06:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 06:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 06:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 07:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 07:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 07:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 07:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 08:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 08:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 08:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 08:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 09:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 09:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 09:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 09:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 10:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 10:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 10:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 10:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 11:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-08 11:15	CST	36.6	P	0.87	P
USGS	05567500	2017-09-08 11:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 11:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 12:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 12:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 12:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 12:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 13:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 13:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 13:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 13:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 14:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 14:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 14:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 14:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 15:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 15:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 15:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 15:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 16:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 16:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 16:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 16:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 17:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 17:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 17:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 17:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 18:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 18:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 18:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 18:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 19:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 19:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 19:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 19:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 20:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 20:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 20:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 20:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 21:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 21:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 21:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 21:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 22:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 22:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 22:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 22:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 23:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 23:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-08 23:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-08 23:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 00:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 00:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 00:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 00:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 01:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 01:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 01:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 01:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 02:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 02:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 02:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 02:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 03:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 03:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 03:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 03:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 04:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 04:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 04:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 04:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-09 05:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 05:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 05:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 05:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 06:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 06:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 06:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 06:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 07:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 07:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 07:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 07:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 08:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 08:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 08:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-09 08:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 09:00	CST	31.7	P	0.83	P
USGS	05567500	2017-09-09 09:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 09:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 09:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 10:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 10:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 10:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 10:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 11:00	CST	30.6	P	0.82	P
USGS	05567500	2017-09-09 11:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 11:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-09 11:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 12:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 12:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 12:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-09 12:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 13:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 13:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 13:30	CST	31.7	P	0.83	P
USGS	05567500	2017-09-09 13:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 14:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 14:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 14:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 14:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 15:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 15:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 15:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 15:45	CST	31.7	P	0.83	P
USGS	05567500	2017-09-09 16:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 16:15	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 16:30	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 16:45	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 17:00	CST	35.3	P	0.86	P
USGS	05567500	2017-09-09 17:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 17:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 17:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 18:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 18:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 18:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 18:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 19:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 19:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 19:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 19:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 20:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 20:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 20:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 20:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 21:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 21:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 21:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 21:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 22:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 22:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 22:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-09 22:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 23:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 23:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 23:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-09 23:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 00:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 00:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 00:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 00:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 01:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 01:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 01:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 01:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 02:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 02:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 02:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 02:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 03:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 03:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 03:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 03:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 04:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 04:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 04:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 04:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 05:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 05:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 05:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 05:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 06:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 06:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 06:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 06:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 07:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 07:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 07:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 07:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 08:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 08:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 08:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 08:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 09:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 09:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 09:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 09:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 10:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 10:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 10:30	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 10:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 11:00	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 11:15	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 11:30	CST	30.6	P	0.82	P
USGS	05567500	2017-09-10 11:45	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 12:00	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 12:15	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 12:30	CST	30.6	P	0.82	P
USGS	05567500	2017-09-10 12:45	CST	32.9	P	0.84	P
USGS	05567500	2017-09-10 13:00	CST	30.6	P	0.82	P
USGS	05567500	2017-09-10 13:15	CST	31.7	P	0.83	P
USGS	05567500	2017-09-10 13:30	CST	34.1	P	0.85	P
USGS	05567500	2017-09-10 13:45	CST	29.5	P	0.81	P
USGS	05567500	2017-09-10 14:00	CST	34.1	P	0.85	P
